All_Info
8 April 1970:  A-7A Corsair; Ser # 153153; USN; VA-97; USS Constellation
"8 April 1970:  OV-10A Bronco; Ser # 67-14656; USAF; 19 TASS, 504 TASG; Bien Hoa"
"10 April 1970:  RF-4C Phantom; Ser # 65-0863; USAF; 11 TRS, 432 TRW; Udorn"
"11 April 1970:  A-4E Skyhawk; Ser # 152099; USMC; VMA-311, MAG-13; Chu Lai"
"15 April 1970:  HH-3E Jolly Green Giant; Ser # 66-13280; USAF; 37 ARRS, 3 ARRG; Da Nang"
15 April 1970:  F-105D Thunderchief; Ser # 61-0220; USAF; 355 TFW; Takhli
"15 April 1970:  F-105G Thunderchief; Ser # 62-4415; USAF; 354 TFS, 355 TFW; Takhli"
"16 April 1970:  RF-4C Phantom; Ser # 66-0409; USAF; 12 TRS, 460 TRW; Tan Son Nhut"
"17 April 1970:  F-4D Phantom; Ser # 66-7598; USAF; 389 TFS, 12 TFW; Phu Cat"
"20 April 1970:  F-105D Thunderchief; Ser # 60-0451; USAF; 333 TFS, 355 TFW; Takhli"
"21 April 1970:  A-1J Skyraider; Ser # 52-142070; USAF; 602 SOS, 56 SOW; Nakhon Phanom"
"21 April 1970:  OV-10A Bronco; Ser # 155423; USMC; VMO-2, MAG-11; Da Nang"
"21 April 1970:  A-1H Skyraider; Ser # 52-135336; USAF; 22 SOS, 56 SOW; Nakhon Phanom"
"22 April 1970:  EC-47P Skytrain; Ser # 43-48402; USAF; 362 TEWS, 460 TRW; Pleiku"
"22 April 1970:  AC-130A Gunship II; Ser # 54-1625; USAF; 16 SOS, 8 TFW; Ubon"
22 April 1970:  A-4C Skyhawk; Ser # 148484; USN; VA-172; USS Shangri-La
"22 April 1970:  F-4D Phantom; Ser # 66-8702; USAF; 13 TFS, 432 TRW; Udorn"
"22 April 1970:  A-1J Skyraider; Ser # 52-142015; USAF; 602 SOS, 56 SOW; Nakhon Phanom"
"22 April 1970:  O-2A Skymaster; Ser # 68-11005; USAF; 19 TASS, 504 TASG; Bien Hoa"
"23 April 1970:  F-4D Phantom; Ser # 66-7639; USAF; 433 TFS, 8 TFW; Ubon"
"23 April 1970:  F-4D Phantom; Ser # 66-8775; USAF; 390 TFS, 366 TFW; Da Nang"
"24 April 1970:  U-17B Skywagon; Ser # unknown; Ravens (USAF); Detachment 1, 56 SOW; Udorn"
"25 April 1970:  A-1H Skyraider; Ser # 52-139668; USAF; 602 SOS, 56 SOW; Nakhon Phanom detached to Da Nang"
"25 April 1970:  F-4E Phantom; Ser # 67-0214; USAF; 34 TFS, 388 TFW; Korat"
"27 April 1970:  AC-119G Gunship III; Ser # 53-8155; USAF; Detachment 1, 17 SOS, 14 SOW; Phan Rang detached to Tan Son Nhut"
28 April 1970:  A-4C Skyhawk; Ser # 147803; USN; VA-12; USS Shangri-La
"29 April 1970:  OV-10A Bronco; Ser # 68-3824; USAF; 19 TASS, 504 TASG; Bien Hoa detached to Cu Chi"
29 April 1970:  F-8H Crusader; Ser # 148650; USN; VF-162; USS Shangri-La
1 May 1970:  A-7A Corsair; Ser # 152680; USN; VA-82; USS Coral Sea
"2 May 1970:  F-4D Phantom; Ser # 66-8721; USAF; 13 TFS, 432 TRW; Udorn"
"2 May 1970:  F-4D Phantom; Ser # 65-0628; USAF; 480 TFS, 12 TFW; Phu Cat"
"2 May 1970:  O-2A Skymaster; Ser # 68-11064; USAF; 19 TASS, 504 TASG; Bien Hoa"
"3 May 1970:  F-4D Phantom; Ser # 66-7613; USAF; 497 TFS, 8 TFW; Ubon"
"5 May 1970:  RF-4C Phantom; Ser # 65-0914; USAF; 12 TRS, 460 TRW; Tan Son Nhut"
"7 May 1970:  F-4E Phantom; Ser # 67-0293; USAF; 469 TFS, 388 TFW; Korat"
"7 May 1970:  OV-10A Bronco; Ser # 68-3827; USAF; 23 TASS, 504 TASG; Nakhon Phanom detached to Ubon"
"8 May 1970:  F-100F Super Sabre; Ser # 56-3827; USAF; 416 TFS, 31 TFW; Tuy Hoa"
"8 May 1970:  F-100D Super Sabre; Ser # 55-3782; USAF; 355 TFS, 31 TFW; Tuy Hoa"
"9 May 1970:  O-1E Bird Dog; Ser # 56-2519; USAF; 22 TASS, 504 TASG; Binh Thuy"
9 May 1970:  A-7B Corsair; Ser # 154555; USN; VA-93; USS Ranger
"10 May 1970:  SR-71A Blackbird; Ser # 64-17969; USAF; Det OL-8, 9 SRW; Kadena, Okinawa"
"11 May 1970:  O-2A Skymaster; Ser # 67-21341; USAF; 20 TASS, 504 TASG; Da Nang"
"12 May 1970:  F-4D Phantom; Ser # 66-7643; USAF; 390 TFS, 366 TFW; Da Nang"
"13 May 1970:  F-4D Phantom; Ser # 65-0607; USAF; 480 TFS, 12 TFW; Phu Cat"
"15 May 1970:  F-4B Phantom; Ser # 150424; USMC; VMFA-115, MAG-13; Chu Lai"
15 May 1970:  F-8J Crusader; Ser # 150326; USN; VF-53; USS Bon Homme Richard
"16 May 1970:  EKA-3B Skywarrior; Ser # 142657; USN; VAQ-135; NAS Cubi Point, Philippines"
17 May 1970:  F-4B Phantom; Ser # 152239; USN; VF-161; USS Coral Sea
"19 May 1970:  RF-4C Phantom; Ser # 65-0827; USAF; 11 TRS, 432 TRW; Udorn"
"19 May 1970:  EC-47N Skytrain; Ser # 43-15133; USAF; 362 TEWS, 460 TRW; Pleiku"
20 May 1970:  F-4J Phantom; Ser # 155738; USMC; VF-92; USS America
"22 May 1970:  O-2A Skymaster; Ser # 68-11002; USAF; 20 TASS, 504 TASG; Da Nang"
"23 May 1970:  F-4B Phantom; Ser # 152319; USMC; VMFA-115, MAG-13; Chu Lai"
"25 May 1970:  F-4D Phantom; Ser # 66-0245; USAF; 433 TFS, 8 TFW; Ubon"
"26 May 1970:  F-100D Super Sabre; Ser # 56-3136; USAF; 309 TFS, 31 TFW; Tuy Hoa"
27 May 1970:  A-4E Skyhawk; Ser # 149993; USN; VA-152; USS Shangri-La
"27 May 1970:  F-4D Phantom; Ser # 66-0275; USAF; 480 TFS, 12 TFW; Phu Cat"
"27 May 1970:  F-4B Phantom; Ser # 149403; USMC; VMFA-314, MAG-13; Chu Lai"
"29 May 1970:  F-100D Super Sabre; Ser # 55-3803; USAF; 614 TFS, 35 TFW; Phan Rang"
29 May 1970:  A-7A Corsair; Ser # 153146; USN; VA-82; USS Coral Sea
"29 May 1970:  O-2A Skymaster; Ser # 68-11033; USAF; 20 TASS, 504 TASG; Da Nang"
"30 May 1970:  F-100D Super Sabre; Ser # 56-3242; USAF; 531 TFS, 3 TFW; Bien Hoa"
"4 June 1970:  O-1E Bird Dog; Ser # 56-2620; USAF; 22 TASS, 504 TASG; Binh Thuy detached to Chau Doc"
"4 June 1970:  RF-4C Phantom; Ser # 66-0385; USAF; 12 TRS, 460 TRW; Tan Son Nhut"
"6 June 1970:  AC-119K Gunship III; Ser # 52-5935; USAF; 18 SOS, 14 SOW; Phan Rang detached to Da Nang"
"7 June 1970:  F-4B Phantom; Ser # 151478; USMC; VMFA-122, MAG-13; Chu Lai"
"7 June 1970:  A-4E Skyhawk; Ser # 150062; USMC; VMA-311, MAG-13; Chu Lai"
7 June 1970:  OV-10A Bronco; Ser # 155495; USN; VAL-4; Binh Thuy
7 June 1970:  A-4F Skyhawk; Ser # 154215; USN; VA-144; USS Bon Homme Richard
"9 June 1970:  O-1F Bird Dog; Ser # 57-2890; USAF; 21 TASS, 504 TASG; Cam Ranh Bay detached to Pleiku"
"9 June 1970:  F-4E Phantom; Ser # 67-0295; USAF; 469 TFS, 388 TFW; Korat"
"9 June 1970:  C-7B Caribou; Ser # 63-9724; USAF; 459 TAS, 483 TAW; Phu Cat"
"11 June 1970:  F-4B Phantom; Ser # 153022; USMC; VMFA-314, MAG-13; Chu Lai"
"12 June 1970:  F-4D Phantom; Ser # 66-8770; USAF; 25 TFS, 8 TFW; Ubon"
"17 June 1970:  OV-10A Bronco; Ser # 68-3815; USAF; 23 TASS, 504 TASG; Nakhon Phanom detached to Ubon"
"18 June 1970:  F-4E Phantom; Ser # 67-0297; USAF; 421 TFS, 366 TFW; Da Nang"
"19 June 1970:  F-4B Phantom; Ser # 150653; USMC; VMFA-122, MAG-13; Chu Lai"
"20 June 1970:  OV-10A Bronco; Ser # 68-3802; USAF; 23 TASS, 504 TASG; Nakhon Phanom"
22 June 1970:  A-4C Skyhawk; Ser # 148495; USN; VA-172; USS Shangri-La
"24 June 1970:  A-37B Dragonfly; Ser # 69-6346; USAF; 604 SOS, 3 TFW; Bien Hoa"
25 June 1970:  A-7B Corsair; Ser # 154525; USN; VA-155; USS Oriskany
28 June 1970:  A-7A Corsair; Ser # 153176; USN; VA-153; USS Oriskany
"30 June 1970:  HH-53C Super Jolly Green Giant; Ser # 68-8283; USAF; 0 ARRS, 3 ARRG; Udorn"
"30 June 1970:  F-4E Phantom; Ser # 67-0279; USAF; 34 TFS, 388 TFW; Korat"
"30 June 1970:  OV-10A Bronco; Ser # 68-3807; USAF; 23 TASS, 504 TASG; Nakhon Phanom"
"30 June 1970:  F-100D Super Sabre; Ser # 56-3287; USAF; 308 TFS, 31 TFW; Tuy Hoa"
"3 July 1970:  OV-10A Bronco; Ser # 68-3788; USAF; 20 TASS, 504 TASG; Da Nang detached to Pleiku"
4 July 1970:  EKA-3B Skywarrior; Ser # 142400; USN; VAQ-132; USS America
"8 July 1970:  F-100D Super Sabre; Ser # 55-2943; USAF; 615 TFS, 35 TFW; Phan Rang"
9 July 1970:  F-100D Super Sabre; Ser # 55-3572; USAF; 31 TFW; Tuy Hoa
"11 July 1970:  TA-4F Skyhawk; Ser # 154646; USMC; H&MS-11, MAG-11; Da Nang"
17 July 1970:  C-47A Skytrain; Ser # 43-15583; USAF; probably 14 SOW; base unknown
"24 July 1970:  OV-10A Bronco; Ser # 67-14672; USAF; 20 TASS, 504 TASG; Da Nang detached to Duc Co"
"24 July 1970:  F-4D Phantom; Ser # 66-7761; USAF; 555 TFS, 432 TRW; Udorn"
"25 July 1970:  F-4D Phantom; Ser # 65-0693; USAF; 433 TFS, 8 TFW; Ubon"
25 July 1970:  F-4J Phantom; Ser # 155789; USN; VF-92; USS America
"28 July 1970:  A-1H Skyraider; Ser # 52-139776; USAF; 602 SOS, 56 SOW; Nakhon Phanom detached to Da Nang"
"28 July 1970:  A-1H Skyraider; Ser # 52-135263; USAF; 1 SOS, 56 SOW; Nakhon Phanom"
"30 July 1970:  RF-4C Phantom; Ser # 66-0436; USAF; 14 TRS, 432 TRW; Udorn"
6 August 1970:  A-4C Skyhawk; Ser # 149553; USN; VA-12; USS Shangri-La
10 August 1970:  C-123K Provider; Ser # 55-4527; USAF; 315 TAW; Phan Rang
12 August 1970:  F-8H Crusader; Ser # 148660; USN; VF-162; USS Shangri-La
"13 August 1970:  OV-10A Bronco; Ser # 67-14660; USAF; 20 TASS, 504 TASG; Da Nang"
14 August 1970:  A-1H Skyraider; Ser # 52-135242; USAF; 56 SOW; Da Nang
17 August 1970:  F-4E Phantom; Ser # 67-0257; USAF; 366 TFW; Da Nang
17 August 1970:  F-4E Phantom; Ser # 67-0312; USAF; 366 TFW; Da Nang
"21 August 1970:  F-100D Super Sabre; Ser # 56-3435; USAF; 612 TFS, 35 TFW; Phan Rang"
"30 August 1970:  OV-10A Bronco; Ser # 68-3798; USAF; 20 TASS, 504 TASG; Da Nang"
"1 September 1970:  A-4E Skyhawk; Ser # 150028; USMC; VMA-311, MAG-13; Chu Lai"
"2 September 1970:  F-4B Phantom; Ser # 150446; USMC; VMFA-115, MAG-13; Chu Lai"
"5 September 1970:  O-2A Skymaster; Ser # 68-10992; USAF; 21 TASS, 504 TASG; Cam Ranh Bay"
"8 September 1970:  TA-4F Skyhawk; Ser # 154302; USMC; H&MS-11, MAG-11; Da Nang"
"11 September 1970:  A-4E Skyhawk; Ser # 151165; USMC; VMA-311, MAG-11; Da Nang"
"16 September 1970:  F-100D Super Sabre; Ser # 55-3806; USAF; 612 TFS, 35 TFW; Phan Rang"
"17 September 1970:  OV-10A Bronco; Ser # 68-3800; USAF; 20 TASS, 504 TASG; Da Nang"
22 September 1970:  A-4C Skyhawk; Ser # 149525; USN; VA-172; USS Shangri-La
23 September 1970:  F-105D Thunderchief; Ser # 61-0153; USAF; 355 TFW; Takhli
28 September 1970:  O-2A Skymaster; Ser # 67-21409; USAF; 504 TASG; base unknown
29 September 1970:  OV-10A Bronco; Ser # 155479; USN; VAL-4; Binh Thuy
"1 October 1970:  O-2A Skymaster; Ser # 68-10839; USAF; 19 TASS, 504 TASG; Bien Hoa"
"2 October 1970:  C-130E Hercules; Ser # 64-0536; USAF; 776 TAS, 314 TAW; Ching Chuan Kang"
6 October 1970:  F-8J Crusader; Ser # 150289; USN; VF-191; USS Oriskany
"7 October 1970:  O-2A Skymaster; Ser # 68-10969; USAF; 21 TASS, 504 TASG; Cam Ranh Bay detached to Ban Me Thuot"
"7 October 1970:  A-1H Skyraider; Ser # 52-139789; USAF; 1 or 602 SOS, 56 SOW; Nakhon Phanom"
"8 October 1970:  RF-4C Phantom; Ser # 68-0610; USAF; 14 TRS, 432 TRW; Udorn"
"11 October 1970:  OV-10A Bronco; Ser # 67-14696; USAF; 23 TASS, 504 TASG; Nakhon Phanom"
"13 October 1970:  T-28D Trojan; Ser # 53-8366; Ravens (USAF); Detachment 1, 56 SOW; Udorn"
20 October 1970:  F-8H Crusader; Ser # 148643; USN; VF-162; USS Shangri-La
"25 October 1970:  F-100D Super Sabre; Ser # 56-3383; USAF; 614 TFS, 35 TFW; Phan Rang"
"26 October 1970:  EB-66C Destroyer; Ser # 55-0384; USAF; 42 TEWS, 388 TFW; Korat"
"5 November 1970:  O-2A Skymaster; Ser # 68-10965; USAF; 20 TASS, 504 TASG; Da Nang"
"13 November 1970:  RF-4C Phantom; Ser # 66-0420; USAF; 14 TRS, 432 TRW; Udorn"
"14 November 1970:  RF-8G Crusader; Ser # 145624; USN; Detachment 34, VFP-63; USS Oriskany"
"15 November 1970:  F-105G Thunderchief; Ser # 63-8311; USAF; 6010 WWS, 388 TFW; Korat"
"21 November 1970:  HH-3E Jolly Green Giant; Ser # 65-12785; 0; 40 ARRS, 3 ARRG; Udorn"
"21 November 1970:  F-105G Thunderchief; Ser # 62-4436; USAF; 6010 WWS, 388 TFW; Korat"
"22 November 1970:  O-1E Bird Dog; Ser # 56-4189; USAF; 22 TASS, 504 TASG; Binh Thuy"
"23 November 1970:  OV-10A Bronco; Ser # 67-14688; USAF; 19 TASS, 504 TASG; Bien Hoa"
27 November 1970:  C-123K Provider; Ser # 55-4574; USAF; 315 TAW; Phan Rang
"29 November 1970:  C-123K Provider; Ser # 54-0649; USAF; 310 TAS, 315 TAW; Phan Rang"
1 December 1970:  F-4E Phantom; Ser # 67-0329; USAF; 366 TFW; Da Nang
3 December 1970:  A-7E Corsair; Ser # 157483; USN; VA-25; USS Ranger
"12 December 1970:  O-2A Skymaster; Ser # 67-21428; USAF; 23 TASS, 504 TASG; Nakhon Phanom"
"12 December 1970:  F-100D Super Sabre; Ser # 56-3132; USAF; 352 TFS, 35 TFW; Phan Rang"
"12 December 1970:  B-57G Canberra; Ser # 53-3931; USAF; 13 TBS, 8 TFW; Ubon"
"15 December 1970:  C-2A Greyhound; Ser # 155120; USN; VRC-50; NAS Atsugi, Japan"
"17 December 1970:  F-4B Phantom; Ser # 150649; USMC; VMFA-115, MAG-11; Da Nang"
"18 December 1970:  OV-10A Bronco; Ser # 68-3821; USAF; 20 TASS, 504 TASG; Da Nang"
"19 December 1970:  F-4D Phantom; Ser # 66-7624; USAF; 555 TFS, 432 TRW; Udorn"
"21 December 1970:  RF-4C Phantom; Ser # 68-0601; USAF; 14 TRS, 432 TRW; Udorn"
"24 December 1970:  A-1E Skyraider; Ser # 52-139598; USAF; 1 SOS, 56 SOW; Nakhon Phanom"
"28 December 1970:  OV-10A Bronco; Ser # 67-14661; USAF; 20 TASS, 504 TASG; Da Nang"
28 December 1970:  A-7E Corsair; Ser # 157509; USN; VA-25; USS Ranger
"30 December 1970:  O-1F Bird Dog; Ser # 56-2603; Ravens (USAF); Detachment 1, 56 SOW; Udorn"
"2 January 1971:  F-4E Phantom; Ser # 67-0359; USAF; 469 TFS, 388 TFW; Korat"
"3 January 1971:  F-4E Phantom; Ser # 66-0380; USAF; 34 TFS, 388 TFW; Korat"
5 January 1971:  F-4J Phantom; Ser # 155577; USN; VF-21; USS Ranger
8 January 1971:  A-6C Intruder; Ser # 155647; USN; VA-145; USS Ranger
"13 January 1971:  C-7B Caribou; Ser # 62-12584; USAF; 458 TAS, 483 TAW; Cam Ranh Bay"
"17 January 1971:  F-4E Phantom; Ser # 66-0288; USAF; 421 TFS, 366 TFW; Da Nang"
20 January 1971:  F-4E Phantom; Ser # 67-0267; USAF; 366 TFW; Da Nang
26 January 1971:  A-4F Skyhawk; Ser # 154980; USN; VA-164; USS Hancock
"27 January 1971:  F-100D Super Sabre; Ser # 56-3197; USAF; 352 TFS, 35 TFW; Phan Rang"
"28 January 1971:  OV-10A Bronco; Ser # 67-14638; USAF; 23 TASS, 504 TASG; Nakhon Phanom detached to Ubon"
"31 January 1971:  O-2A Skymaster; Ser # 68-10841; USAF; 21 TASS, 504 TASG; Cam Ranh Bay"
"1 February 1971:  A-37B Dragonfly; Ser # 69-6356; USAF; 8 SOS, 35 TFW; Bien Hoa"
"2 February 1971:  F-4D Phantom; Ser # 66-8777; USAF; 25 TFS, 8 TFW; Ubon"
"3 February 1971:  F-4D Phantom; Ser # 66-0263; USAF; 13 TFS or 555 TFS, 432 TRW; Udorn"
5 February 1971:  F-8J Crusader; Ser # 149197; USN; VF-211; USS Hancock
8 February 1971:  QU-22B Pave Eagle; Ser # 69-7705; USAF; 56 SOW; Nakhon Phanom
"10 February 1971:  UC-123K Provider; Ser # 56-4373; USAF; 310 TAS, 315 TAW; Phan Rang detached to Tan Son Nhut"
11 February 1971:  F-4D Phantom; Ser # 66-7473; USAF; 12 TFW; Phu Cat
11 February 1971:  F-100D Super Sabre; Ser # 55-2901; USAF; 35 TFW; Phan Rang
"11 February 1971:  O-1F Bird Dog; Ser # 51-4653; Ravens (USAF); Detachment 1, 56 SOW; Udorn"
"16 February 1971:  F-4D Phantom; Ser # 66-8787; USAF; 25 TFS, 8 TFW; Ubon"
"16 February 1971:  F-4D Phantom; Ser # 66-8750; USAF; 497 TFS, 8 TFW; Ubon"
"19 February 1971:  O-2A Skymaster; Ser # 68-11001; USAF; 20 TASS, 504 TASG; Da Nang"
"20 February 1971:  O-1F Bird Dog; Ser # 57-2872; USAF; 21 TASS, 504 TASG; Cam Ranh Bay"
"21 February 1971:  C-130B Hercules; Ser # 61-2642; USAF; 463 TAW; Clark AFB, Philippines"
"22 February 1971:  O-1F Bird Dog; Ser # 51-4797; Ravens (USAF); Detachment 1, 56 SOW; Udorn"
24 February 1971:  A-6A Intruder; Ser # 156994; USN; VA-145; USS Ranger
25 February 1971:  F-4D Phantom; Ser # 66-8691; USAF; 366 TFW; Da Nang
25 February 1971:  F-4D Phantom; Ser # 65-0637; USAF; 12 TFW; Phu Cat
26 February 1971:  F-4D Phantom; Ser # 66-8774; USAF; 8 TFW; Ubon
27 February 1971:  A-7E Corsair; Ser # 157458; USN; VA-195; USS Kitty Hawk
27 February 1971:  F-4J Phantom; Ser # 155884; USN; VF-21; USS Ranger
"6 March 1971:  A-1H Skyraider; Ser # 52-139734; USAF; 1 SOS, 56 SOW; Nakhon Phanom"
"10 March 1971:  EB-66C Destroyer; Ser # 55-0389; USAF; 42 TEWS, 388 TFW; Korat"
11 March 1971:  F-100D Super Sabre; Ser # 56-3181; USAF; 35 TFW; Phan Rang
"12 March 1971:  F-100D Super Sabre; Ser # 56-3415; USAF; 614 TFS, 35 TFW; Phan Rang"
13 March 1971:  A-7E Corsair; Ser # 157589; USN; VA-113; USS Ranger
"16 March 1971:  O-2A Skymaster; Ser # 68-6860; USAF; 20 TASS, 504 TASG; Da Nang"
16 March 1971:  F-8J Crusader; Ser # 150294; USN; VF-211; USS Hancock
"19 March 1971:  C-123K Provider; Ser # 54-0650; USAF; 19 TAS, 315 TAW; Phan Rang"
"22 March 1971:  F-4D Phantom; Ser # 67-0655; USAF; 13 TFS, 432 TRW; Udorn"
"22 March 1971:  F-100D Super Sabre; Ser # 56-3180; USAF; 614 TFS, 35 TFW; Phan Rang"
"24 March 1971:  OV-10A Bronco; Ser # 67-14693; USAF; 20 TASS, 504 TASG; Da Nang"
"26 March 1971:  A-37B Dragonfly; Ser # 69-6351; USAF; 8 SOS, 35 TFW; Bien Hoa"
"4 April 1971:  F-100D Super Sabre; Ser # 56-3120; USAF; 352 TFS, 35 TFW; Phan Rang"
"6 April 1971:  A-1J Skyraider; Ser # 52-142077; USAF; 1 SOS, 56 SOW; Nakhon Phanom"
"11 April 1971:  F-100D Super Sabre; Ser # 56-2937; USAF; 614 TFS, 35 TFW; Phan Rang"
"13 April 1971:  F-100D Super Sabre; Ser # 55-3749; USAF; 614 TFS, 35 TFW; Phan Rang"
"15 April 1971:  F-100D Super Sabre; Ser # 56-2955; USAF; 352 TFS, 35 TFW; Phan Rang"
17 April 1971:  A-7E Corsair; Ser # 157511; USN; VA-113; USS Ranger
"21 April 1971:  F-4D Phantom; Ser # 66-7717; USAF; 497 TFS, 8 TFW; Ubon"
21 April 1971:  OV-10A Bronco; Ser # 67-14645; USAF; 504 TASG; Bien Hoa
"24 April 1971:  F-4D Phantom; Ser # 66-7616; USAF; 421 TFS, 366 TFW; Da Nang"
"26 April 1971:  O-2A Skymaster; Ser # 67-21388; USAF; 23 TASS, 504 TASG; Nakhon Phanom"
"28 April 1971:  OV-10A Bronco; Ser # 155450; USMC; H&MS-11, MAG-11; Da Nang"
"28 April 1971:  F-100D Super Sabre; Ser # 55-3550; USAF; 615 TFS, 35 TFW; Phan Rang"
"29 April 1971:  U-17B Skywagon; Ser # 65-10853; Ravens (USAF); Detachment 1, 56 SOW; Udorn"
"6 May 1971:  F-4E Phantom; Ser # 67-0335; USAF; 4 TFS, 366 TFW; Da Nang"
"20 May 1971:  O-2A Skymaster; Ser # 67-21389; USAF; 20 TASS, 504 TASG; Da Nang"
"4 June 1971:  OV-10A Bronco; Ser # 67-14692; USAF; 20 TASS, 504 TASG; Da Nang"
11 June 1971:  E-2B Hawkeye; Ser # ; USN; VAW-115; USS Midway
"18 June 1971:  EKA-3B Skywarrior; Ser # 147649; USN; Detachment 3, VAQ-130; Da Nang"
"18 June 1971:  A-1H Skyraider; Ser # 52-135314; USAF; 1 SOS, 56 SOW; Nakhon Phanom"
"20 June 1971:  OV-10A Bronco; Ser # 67-14668; USAF; 20 TASS, 504 TASG; Da Nang"
21 June 1971:  F-8J Crusader; Ser # 150868; USN; VF-194; USS Oriskany
"27 June 1971:  A-37B Dragonfly; Ser # 68-10778; USAF; 8 SOS, 35 TFW; Bien Hoa"
"29 June 1971:  F-4D Phantom; Ser # 66-8686; USAF; 435 TFS, 8 TFW; Ubon"
"6 July 1971:  OV-10A Bronco; Ser # 67-14634; USAF; 23 TASS, 504 TASG; Nakhon Phanom"
"10 July 1971:  RF-4C Phantom; Ser # 66-0392; USAF; 12 TRS, 460 TRW; Tan Son Nhut"
"18 July 1971:  A-1H Skyraider; Ser # 52-135314; USAF; 1 SOS, 56 SOW; Nakhon Phanom"
"22 July 1971:  RF-4C Phantom; Ser # 65-0847; USAF; 12 TRS, 460 TRW; Tan Son Nhut"
"26 July 1971:  A-1H Skyraider; Ser # 52-139730; USAF; 1 SOS, 56 SOW; Nakhon Phanom"
"28 July 1971:  A-1H Skyraider; Ser # 52-139702; USAF; 1 SOS, 56 SOW; Nakhon Phanom"
"2 August 1971:  A-1J Skyraider; Ser # 52-142053; USAF; 1 SOS, 56 SOW; Nakhon Phanom"
"2 August 1971:  QU-22B Pave Eagle; Ser # 70-1538; USAF; 554 RS, 56 SOW; Nakhon Phanom"
5 August 1971:  O-1 Bird Dog; Ser # 51-12768; USAF; unit unknown; base unknown
"12 August 1971:  OV-10A Bronco; Ser # 67-14662; USAF; 19 TASS, 504 TASG; Bien Hoa detached to Phan Rang"
12 August 1971:  KA-6D Intruder; Ser # 152598; USN; VA-115; USS Midway
"16 August 1971:  O-2A Skymaster; Ser # 68-11030; USAF; 20 TASS, 504 TASG; Da Nang"
"2 September 1971:  F-4D Phantom; Ser # 66-8731; USAF; 13 TFS, 432 TRW; Udorn"
8 September 1971:  A-7A Corsair; Ser # 153223; USN; VA-153; USS Oriskany
"9 September 1971:  O-2A Skymaster; Ser # 68-11038; USAF; 19 TASS, 504 TASG; Bien Hoa"
"10 September 1971:  F-4D Phantom; Ser # 66-8712; USAF; 13 TFS, 432 TRW; Udorn"
"12 September 1971:  A-1H Skyraider; Ser # 52-134589; USAF; ""530 TFS""; Pleiku"
"16 September 1971:  A-1H Skyraider; Ser # 52-134622; USAF; 1 SOS, 56 SOW; Nakhon Phanom"
22 September 1971:  A-7B Corsair; Ser # 154430; USN; VA-215; USS Oriskany
"26 September 1971:  OV-10A Bronco; Ser # 67-14664; USAF; 19 TASS, 504 TASG; Bien Hoa"
"30 September 1971:  A-1E Skyraider; Ser # 52-135187; USAF; 1 SOS, 56 SOW; Nakhon Phanom"
"30 September 1971:  F-4E Phantom; Ser # 68-0316; USAF; 421 TFS, 366 TFW; Da Nang"
"1 October 1971:  RF-4C Phantom; Ser # 66-0439; USAF; 14 TRS, 432 TRW; Udorn"
12 October 1971:  A-7E Corsair; Ser # 156866; USN; VA-97; USS Enterprise
17 October 1971:  RA-5C Vigilante; Ser # 156634; USN; RVAH-5; USS Enterprise
18 October 1971:  O-1 Bird Dog; Ser # unknown; USAF; 483 TAW; Cam Ranh Bay
"18 October 1971:  O-1F Bird Dog; Ser # 57-2976; Ravens (USAF); Detachment 1, 56 SOW; Udorn"
29 October 1971:  OV-10A Bronco; Ser # 155394; USN; VAL-4; Binh Thuy
"30 October 1971:  O-2A Skymaster; Ser # 67-21439; USAF; 20 TASS, 504 TASG; Da Nang"
1 November 1971:  A-7A Corsair; Ser # 153189; USN; VA-153; USS Oriskany
"17 November 1971:  EB-66E Destroyer; Ser # 54-0427; USAF; 42 TEWS, 388 TFW; Korat"
"23 November 1971:  F-4E Phantom; Ser # 69-7562; USAF; 4 TFS, 366 TFW; Da Nang"
"25 November 1971:  HH-53C Super Jolly Green Giant; Ser # 68-10366; USAF; 37 ARRS, 3 ARRG; Da Nang"
"26 November 1971:  F-4D Phantom; Ser # 66-7752; USAF; 497 TFW, 8 TFW; Ubon"
"29 November 1971:  A-37B Dragonfly; Ser # 69-6352; USAF; 8 SOS, 315 TAW; Bien Hoa"
"3 December 1971:  O-1F Bird Dog; Ser # 57-2861; Ravens (USAF); Detachment 1, 56 SOW; Udorn"
"10 December 1971:  F-105G Thunderchief; Ser # 63-8326; USAF; 17 WWS, 388 TFW; Korat"
"12 December 1971:  C-2A Greyhound; Ser # 152793; USN; VRC-50; Cubi Point, Philippines"
"16 December 1971:  F-4D Phantom; Ser # 66-8744; USAF; 433 TFS, 8 TFW; Ubon"
"17 December 1971:  F-4E Phantom; Ser # 69-7559; USAF; 4 TFS, 366 TFW; Da Nang"
"18 December 1971:  F-4D Phantom; Ser # 64-0954; USAF; 13 TFS, 432 TRW; Udorn"
"18 December 1971:  F-4D Phantom; Ser # 66-0241; USAF; 555 TFS, 432 TRW; Udorn"
"18 December 1971:  F-4D Phantom; Ser # 65-0799; USAF; 13 TFS, 432 TRW; Udorn"
"19 December 1971:  F-4D Phantom; Ser # 66-0237; USAF; 555 TFS, 432 TRW; Udorn"
"24 December 1971:  OV-10A Bronco; Ser # 67-14667; USAF; 20 TASS, 504 TASG; Da Nang detached to Pleiku"
